country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,uttar pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,pm10,37.0,82.0,59.0
India,uttar pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,co,16.0,40.0,22.0
India,uttar pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-03-03 15:00:00,27.571409,77.655757,o3,15.0,15.0,15.0
India,uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-03-03 15:00:00,30.269444,78.044167,co,4.0,6.0,4.0
India,uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-03-03 15:00:00,29.2124114,78.9611753,pm2.5,93.0,201.0,138.0
India,uttar pradesh,Noida,"Sector - 62, Noida - IMD",2026-03-03 15:00:00,28.6245479,77.3577104,no2,11.0,21.0,16.0
India,uttar pradesh,Noida,"Sector-1, Noida - UPPCB",2026-03-03 15:00:00,28.5898,77.3101,so2,7.0,31.0,19.0
India,uttar pradesh,Noida,"Sector-116, Noida - UPPCB",2026-03-03 15:00:00,28.56923,77.393848,nh3,12.0,19.0,15.0
India,uttar pradesh,Noida,"Sector-116, Noida - UPPCB",2026-03-03 15:00:00,28.56923,77.393848,o3,18.0,21.0,20.0
India,uttar pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-03-03 15:00:00,25.425602,81.917152,pm10,51.0,106.0,83.0
India,uttar pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-03-03 15:00:00,25.425602,81.917152,co,18.0,18.0,18.0
India,uttar pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.44919916,81.82735986,nh3,7.0,11.0,8.0
India,uttar pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-03-03 15:00:00,25.3505986,82.9083074,no2,40.0,43.0,42.0
India,uttar pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.8458805,80.9365541,o3,15.0,38.0,30.0
India,uttar pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.999264,77.7590354,no2,81.0,119.0,106.0
India,uttar pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.9535882,77.7622941,o3,50.0,142.0,96.0
India,uttar pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2026-03-03 15:00:00,28.840739,78.697531,pm2.5,27.0,159.0,99.0
India,uttar pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-03-03 15:00:00,28.88528,78.7388,pm10,92.0,123.0,110.0
India,uttar pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-03-03 15:00:00,28.856664,78.772638,pm10,95.0,164.0,111.0
India,uttar pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,o3,30.0,44.0,39.0
India,uttar pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,nh3,12.0,18.0,15.0
India,uttar pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,so2,39.0,60.0,42.0
India,uttar pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.44919916,81.82735986,pm2.5,23.0,73.0,43.0
India,uttar pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.44919916,81.82735986,no2,5.0,5.0,5.0
India,west bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,nh3,6.0,8.0,8.0
India,west bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,co,38.0,106.0,96.0
India,west bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,o3,5.0,42.0,29.0
India,west bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.7605581,88.3617589,pm10,50.0,133.0,90.0
India,west bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.7605581,88.3617589,no2,12.0,54.0,27.0
India,west bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.7605581,88.3617589,o3,2.0,58.0,33.0
India,west bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,pm2.5,24.0,238.0,92.0
India,west bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,pm10,43.0,129.0,80.0
India,west bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,co,34.0,96.0,54.0
India,west bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,o3,1.0,72.0,47.0
India,west bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,so2,4.0,10.0,6.0
India,west bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-03-03 15:00:00,23.549395,87.300496,pm10,61.0,217.0,131.0
India,west bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-03-03 15:00:00,23.549395,87.300496,nh3,2.0,6.0,3.0
India,west bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,pm2.5,66.0,272.0,166.0
India,west bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,pm10,82.0,200.0,129.0
India,west bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-03-03 15:00:00,22.629801,88.352017,co,7.0,108.0,17.0
India,west bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,co,1.0,102.0,16.0
India,west bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.6025571,88.3105664,pm10,53.0,187.0,105.0
India,west bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.6025571,88.3105664,nh3,6.0,9.0,7.0
India,west bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,pm10,98.0,403.0,174.0
India,west bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,co,11.0,103.0,56.0
India,west bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-03-03 15:00:00,22.5687319,88.2797276,pm2.5,61.0,301.0,149.0
India,west bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.5367507,88.3638022,co,11.0,116.0,26.0
India,west bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,no2,27.0,101.0,62.0
India,west bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,nh3,9.0,19.0,12.0
India,west bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,pm2.5,61.0,213.0,134.0
India,west bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,pm10,78.0,132.0,110.0
India,west bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,no2,20.0,167.0,90.0
India,west bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,so2,15.0,85.0,32.0
India,west bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-03-03 15:00:00,22.5448082,88.3403691,so2,17.0,62.0,29.0
India,andhra pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-03-03 15:00:00,13.20488,79.097889,nh3,6.0,7.0,6.0
India,andhra pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-03-03 15:00:00,13.20488,79.097889,co,21.0,48.0,38.0
India,andhra pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-03-03 15:00:00,14.465052,78.824187,co,26.0,46.0,42.0
India,andhra pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-03-03 15:00:00,16.9872867,81.7363176,no2,19.0,48.0,30.0
India,andhra pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-03-03 15:00:00,16.9872867,81.7363176,nh3,3.0,5.0,4.0
India,andhra pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-03-03 15:00:00,16.9872867,81.7363176,co,18.0,56.0,24.0
India,andhra pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-03-03 15:00:00,13.67,79.35,pm10,73.0,135.0,100.0
India,andhra pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-03-03 15:00:00,13.615387,79.40923,co,18.0,25.0,22.0
India,andhra pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-03-03 15:00:00,16.536107,80.594233,pm2.5,48.0,65.0,54.0
India,andhra pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-03-03 15:00:00,17.72,83.3,no2,30.0,170.0,106.0
India,arunachal pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-03-03 15:00:00,27.103358,93.679645,co,14.0,42.0,16.0
India,assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-03-03 15:00:00,26.071318,91.87488,pm2.5,85.0,376.0,163.0
India,assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-03-03 15:00:00,26.10887,91.589544,so2,1.0,23.0,9.0
India,assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-03-03 15:00:00,26.1875,91.744194,nh3,1.0,1.0,1.0
India,assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-03-03 15:00:00,26.1875,91.744194,so2,28.0,58.0,44.0
India,assam,Silchar,"Tarapur, Silchar - PCBA",2026-03-03 15:00:00,24.82827,92.79525,so2,5.0,7.0,6.0
India,assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-03-03 15:00:00,26.987634,94.636574,no2,26.0,52.0,39.0
India,assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-03-03 15:00:00,26.987634,94.636574,nh3,7.0,12.0,9.0
India,bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-03-03 15:00:00,26.146529,87.454184,pm2.5,38.0,338.0,108.0
India,bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-03-03 15:00:00,26.146529,87.454184,no2,1.0,12.0,3.0
India,bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-03-03 15:00:00,24.75746,84.366208,co,102.0,103.0,102.0
India,bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.0881305,87.93840336,nh3,3.0,3.0,3.0
India,bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.0881305,87.93840336,so2,5.0,9.0,6.0
India,bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-03-03 15:00:00,27.308328,84.531742,co,32.0,33.0,32.0
India,bihar,Munger,"Town Hall, Munger - BSPCB",2026-03-03 15:00:00,25.376776,86.471523,nh3,2.0,3.0,3.0
India,bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,no2,33.0,99.0,52.0
India,bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.1403345,85.3650192,pm10,57.0,67.0,63.0
India,andhra pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-03-03 15:00:00,16.536107,80.594233,so2,13.0,19.0,17.0
India,andhra pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,pm10,57.0,100.0,80.0
India,andhra pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,o3,8.0,54.0,43.0
India,bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-03-03 15:00:00,25.56752,83.966379,so2,5.0,46.0,27.0
India,bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-03-03 15:00:00,25.56752,83.966379,co,20.0,27.0,24.0
India,bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-03-03 15:00:00,25.7808257,84.7446768,o3,3.0,19.0,14.0
India,bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-03-03 15:00:00,24.792403,84.992416,pm10,107.0,240.0,143.0
India,bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,o3,10.0,135.0,82.0
India,bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,nh3,1.0,1.0,1.0
India,bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,co,77.0,97.0,85.0
India,bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,o3,5.0,38.0,23.0
India,bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.265194,87.012947,no2,7.0,9.0,7.0
India,bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-03-03 15:00:00,25.204762,85.51496,pm10,19.0,111.0,51.0
India,bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-03-03 15:00:00,25.204762,85.51496,nh3,3.0,4.0,3.0
India,assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,pm10,103.0,120.0,116.0
India,assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,co,20.0,22.0,21.0
India,assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,o3,14.0,43.0,26.0
India,andhra pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-03-03 15:00:00,16.5150833,80.5181667,so2,12.0,24.0,15.0
India,andhra pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-03-03 15:00:00,16.5150833,80.5181667,o3,1.0,57.0,40.0
India,bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.1209,85.3647,pm2.5,72.0,90.0,79.0
India,bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.1209,85.3647,co,13.0,52.0,30.0
India,bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-03-03 15:00:00,25.586562,85.043586,so2,5.0,7.0,6.0
India,bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-03-03 15:00:00,25.592539,85.227158,co,28.0,140.0,94.0
India,bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-03-03 15:00:00,25.592539,85.227158,o3,21.0,88.0,65.0
India,bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-03-03 15:00:00,25.610369,85.132568,pm2.5,33.0,260.0,108.0
India,bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-03-03 15:00:00,25.610369,85.132568,no2,1.0,2.0,2.0
India,bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,pm2.5,94.0,230.0,166.0
India,bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,pm10,123.0,143.0,133.0
India,bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,o3,16.0,95.0,58.0
India,delhi,Delhi,"Alipur, Delhi - DPCC",2026-03-03 15:00:00,28.815329,77.15301,so2,5.0,17.0,10.0
India,delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.647622,77.315809,no2,33.0,114.0,66.0
India,delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.647622,77.315809,nh3,3.0,10.0,6.0
India,delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.695381,77.181665,o3,26.0,98.0,70.0
India,delhi,Delhi,"Aya Nagar, Delhi - IMD",2026-03-03 15:00:00,28.4706914,77.1099364,pm10,136.0,188.0,156.0
India,delhi,Delhi,"Aya Nagar, Delhi - IMD",2026-03-03 15:00:00,28.4706914,77.1099364,no2,3.0,27.0,13.0
India,delhi,Delhi,"Bawana, Delhi - DPCC",2026-03-03 15:00:00,28.7762,77.051074,so2,5.0,34.0,14.0
India,delhi,Delhi,"Burari Crossing, Delhi - IMD",2026-03-03 15:00:00,28.7256504,77.2011573,co,9.0,36.0,22.0
India,delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.5512005,77.2735737,pm2.5,74.0,316.0,177.0
India,chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2026-03-03 15:00:00,21.258815,81.578979,co,12.0,76.0,23.0
India,chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-03-03 15:00:00,21.219665,81.630094,pm10,19.0,137.0,79.0
India,chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-03-03 15:00:00,21.219665,81.630094,co,20.0,128.0,54.0
India,chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-03-03 15:00:00,21.237755,81.705301,so2,2.0,16.0,7.0
India,chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-03-03 15:00:00,21.371751,81.664929,no2,12.0,44.0,21.0
India,chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-03-03 15:00:00,21.371751,81.664929,o3,2.0,24.0,12.0
India,chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-03-03 15:00:00,22.06631475,83.33820077,no2,25.0,95.0,66.0
India,bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-03-03 15:00:00,24.952822,84.002396,nh3,2.0,5.0,3.0
India,bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-03-03 15:00:00,24.952822,84.002396,o3,12.0,29.0,16.0
India,chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-03-03 15:00:00,30.735567,76.775714,nh3,9.0,19.0,15.0
India,chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,pm10,55.0,118.0,90.0
India,chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,no2,10.0,23.0,18.0
India,chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,nh3,7.0,8.0,8.0
India,chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,o3,22.0,63.0,48.0
India,chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-03-03 15:00:00,21.185571,81.343175,o3,9.0,13.0,10.0
India,chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-03-03 15:00:00,21.224231,81.40835,no2,21.0,95.0,43.0
India,chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-03-03 15:00:00,21.224231,81.40835,co,8.0,93.0,28.0
India,chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2026-03-03 15:00:00,22.08815,82.13737,pm10,48.0,143.0,90.0
India,chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-03-03 15:00:00,22.118125,83.140608,so2,2.0,31.0,9.0
India,bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-03-03 15:00:00,25.599486,85.113666,so2,3.0,11.0,8.0
India,bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,so2,6.0,7.0,6.0
India,bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,co,66.0,108.0,82.0
India,bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-03-03 15:00:00,25.0328,85.41948,pm2.5,33.0,67.0,48.0
India,bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-03-03 15:00:00,25.859655,85.77944,pm10,47.0,187.0,100.0
India,delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.5512005,77.2735737,no2,80.0,136.0,97.0
India,delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.5512005,77.2735737,co,24.0,74.0,35.0
India,delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.5512005,77.2735737,o3,5.0,68.0,30.0
India,delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-03-03 15:00:00,28.594169,77.1251,pm10,148.0,202.0,169.0
India,delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-03-03 15:00:00,28.594169,77.1251,no2,10.0,85.0,40.0
India,delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-03-03 15:00:00,28.615828,77.271992,co,80.0,109.0,93.0
India,delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-03-03 15:00:00,28.615828,77.271992,o3,11.0,85.0,57.0
India,delhi,Delhi,"DTU, Delhi - CPCB",2026-03-03 15:00:00,28.7500499,77.1112615,pm10,100.0,162.0,126.0
India,delhi,Delhi,"DTU, Delhi - CPCB",2026-03-03 15:00:00,28.7500499,77.1112615,co,16.0,34.0,28.0
India,delhi,Delhi,"DTU, Delhi - CPCB",2026-03-03 15:00:00,28.7500499,77.1112615,o3,20.0,36.0,30.0
India,delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-03-03 15:00:00,28.498571,77.26484,pm2.5,80.0,368.0,217.0
India,chhattisgarh,Korba,"Rampur, Korba - CECB",2026-03-03 15:00:00,22.368195,82.746431,o3,2.0,12.0,9.0
India,chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-03-03 15:00:00,22.12665,83.483212,pm2.5,31.0,122.0,76.0
India,chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-03-03 15:00:00,22.12665,83.483212,nh3,2.0,2.0,2.0
India,delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-03-03 15:00:00,28.699793,77.165453,so2,2.0,36.0,12.0
India,delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-03-03 15:00:00,28.699793,77.165453,o3,20.0,48.0,26.0
India,gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-03-03 15:00:00,23.107969,72.574648,o3,1.0,52.0,34.0
India,gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-03-03 15:00:00,22.977134,72.553024,pm2.5,63.0,331.0,160.0
India,gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-03-03 15:00:00,23.002657,72.591912,no2,91.0,100.0,92.0
India,gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-03-03 15:00:00,23.002657,72.591912,so2,21.0,57.0,38.0
India,gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,no2,22.0,296.0,155.0
India,delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-03-03 15:00:00,28.674045,77.131023,co,19.0,82.0,26.0
India,delhi,Delhi,"Pusa, Delhi - IMD",2026-03-03 15:00:00,28.63611,77.173332,pm2.5,62.0,231.0,143.0
India,delhi,Delhi,"R K Puram, Delhi - DPCC",2026-03-03 15:00:00,28.563262,77.186937,no2,3.0,103.0,43.0
India,delhi,Delhi,"R K Puram, Delhi - DPCC",2026-03-03 15:00:00,28.563262,77.186937,o3,12.0,126.0,77.0
India,delhi,Delhi,"Rohini, Delhi - DPCC",2026-03-03 15:00:00,28.732528,77.11992,pm10,161.0,301.0,214.0
India,delhi,Delhi,"Rohini, Delhi - DPCC",2026-03-03 15:00:00,28.732528,77.11992,nh3,7.0,13.0,10.0
India,delhi,Delhi,"Shadipur, Delhi - CPCB",2026-03-03 15:00:00,28.6514781,77.1473105,no2,53.0,69.0,60.0
India,delhi,Delhi,"Narela, Delhi - DPCC",2026-03-03 15:00:00,28.822836,77.101981,co,42.0,72.0,55.0
India,delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-03-03 15:00:00,28.56789,77.250515,o3,14.0,207.0,196.0
India,delhi,Delhi,"North Campus, DU, Delhi - IMD",2026-03-03 15:00:00,28.6573814,77.1585447,co,10.0,81.0,28.0
India,delhi,Delhi,"North Campus, DU, Delhi - IMD",2026-03-03 15:00:00,28.6573814,77.1585447,o3,41.0,303.0,303.0
India,delhi,Delhi,"Patparganj, Delhi - DPCC",2026-03-03 15:00:00,28.623763,77.287209,no2,20.0,118.0,51.0
India,delhi,Delhi,"Patparganj, Delhi - DPCC",2026-03-03 15:00:00,28.623763,77.287209,o3,15.0,127.0,84.0
India,delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-03-03 15:00:00,28.674045,77.131023,pm2.5,167.0,358.0,282.0
India,delhi,Delhi,"Mandir Marg, Delhi - DPCC",2026-03-03 15:00:00,28.636429,77.201067,no2,34.0,74.0,50.0
India,delhi,Delhi,"Mundka, Delhi - DPCC",2026-03-03 15:00:00,28.684678,77.076574,co,26.0,96.0,75.0
India,delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2026-03-03 15:00:00,28.60909,77.0325413,co,37.0,70.0,51.0
India,delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",2026-03-03 15:00:00,28.594004,76.909423,so2,79.0,87.0,82.0
India,delhi,Delhi,"Najafgarh, Delhi - DPCC",2026-03-03 15:00:00,28.570173,76.933762,pm2.5,83.0,337.0,189.0
India,delhi,Delhi,"Najafgarh, Delhi - DPCC",2026-03-03 15:00:00,28.570173,76.933762,no2,78.0,112.0,96.0
India,delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-03-03 15:00:00,28.73282,77.170633,so2,38.0,63.0,53.0
India,delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-03-03 15:00:00,28.58028,77.233829,pm2.5,73.0,342.0,197.0
India,delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-03-03 15:00:00,28.58028,77.233829,no2,26.0,133.0,62.0
India,delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-03-03 15:00:00,28.58028,77.233829,so2,6.0,27.0,15.0
India,delhi,Delhi,"Lodhi Road, Delhi - IMD",2026-03-03 15:00:00,28.5918245,77.2273074,pm2.5,132.0,313.0,196.0
India,delhi,Delhi,"Lodhi Road, Delhi - IMD",2026-03-03 15:00:00,28.5918245,77.2273074,no2,8.0,16.0,10.0
India,delhi,Delhi,"ITO, Delhi - CPCB",2026-03-03 15:00:00,28.628624,77.24106,so2,13.0,28.0,21.0
